building,bus,car,fence,motorcycle,person,pole,rider,road,sidewalk,sky,terrain,traffic light,traffic sign,train,truck,vegetation,wall,y
0,0,12097,0,0,0,480,0,12851,299,4369,10618,0,2571,0,0,35717,0,0
0,0,2204,0,0,0,370,0,13794,0,3737,7346,45,179,0,0,51327,0,0
241,174,354,0,0,0,737,0,13626,2019,9386,16297,0,83,0,184,35901,0,0
58,0,4913,774,60,193,1458,0,13712,2233,22650,20329,0,302,0,6,12207,107,0
2075,0,43,15204,0,0,125,0,6845,0,1832,39,0,2,0,0,51343,1494,0
4011,0,8509,6034,0,0,251,0,5244,936,3945,0,0,0,0,71,48650,1351,0
253,0,12391,0,62,238,574,0,17107,1221,71,3775,0,509,0,0,42801,0,0
1,0,292,0,0,0,485,0,12918,50,3504,7931,0,0,0,0,53821,0,0
0,0,592,600,71,415,431,0,24041,5442,4,194,0,52,14,23,47636,0,0
71,5,1142,1,1,101,5123,0,33030,3049,17875,47,1624,464,0,1,16467,1,0
119,0,1752,728,0,37,518,0,14456,5758,21580,18088,94,129,24,2,15600,117,0
6,0,6004,0,0,0,112,0,25773,1855,688,0,0,0,0,0,45077,0,0
17,0,43,0,0,29,380,0,14029,3,3135,17347,68,1034,0,63,42758,96,0
1,0,1685,0,2,0,393,0,17675,646,2588,9897,88,346,0,90,45591,0,0
7,0,1078,0,0,0,9,0,17996,829,2976,15339,7,25,0,0,40736,0,0
3689,0,1981,0,0,0,885,0,18105,84,30,13146,0,0,0,0,41082,0,0
270,0,1065,607,0,13,1248,0,14208,6815,12752,12553,12,939,0,59,28461,0,0
87,0,2135,1244,0,84,1265,0,14816,2093,22284,21347,25,178,0,1,13442,1,0
0,0,2330,0,0,0,206,0,10754,0,1817,7268,0,0,0,0,56627,0,0
0,0,1258,2,0,0,0,0,13149,0,1770,5303,0,0,0,4,57516,0,0
86,0,6688,599,0,150,718,0,13683,2405,22143,18053,195,59,1,24,14146,52,0
0,0,2125,0,0,0,677,0,24534,153,15,0,0,545,0,0,50953,0,0
62,0,667,2,0,103,5151,0,32895,3491,17905,54,1640,503,0,0,16529,0,0
320,0,526,8630,0,0,253,0,14912,181,66,15986,0,1752,0,0,36376,0,0
14512,0,7092,0,0,82,271,0,29399,90,4426,2719,5,306,0,152,19948,0,0
1,0,5061,0,0,4,81,0,22126,7036,533,0,0,0,0,0,44673,0,0
10466,8,881,665,0,140,450,0,24302,5112,8104,5866,69,26,1451,19,21332,111,0
4291,0,1336,1301,0,32,6,0,18932,613,926,0,2,0,0,1,51517,45,0
1,0,7049,1118,52,102,1277,0,13259,2247,22107,18210,1,88,0,0,13491,0,0
35,0,5766,41,0,0,197,0,16453,1831,4074,8048,6,80,0,142,42329,0,0
11318,0,637,58,0,10,1975,0,25412,5,1833,10596,20,42,0,7,27089,0,0
1722,0,550,4,0,6,13,0,15332,1315,1195,87,0,0,0,0,58778,0,0
0,0,7753,4,0,0,262,0,17672,1625,4182,7247,0,937,0,30,39290,0,0
0,0,13,0,0,0,0,0,12625,0,2110,10510,0,0,0,0,53744,0,0
767,0,8317,323,0,39,183,0,30076,362,850,9,0,2,0,31,37458,585,0
0,0,945,0,0,0,785,0,22847,467,637,1491,0,157,0,1,51672,0,0
0,0,1377,0,0,0,541,0,11434,0,2137,8460,0,0,0,0,55053,0,0
1,0,12742,18,0,0,131,0,10489,0,3527,10392,0,6195,0,0,35406,101,0
119,0,8155,134,0,22,573,0,18353,372,1,535,0,47,0,0,50691,0,0
8,0,54,5,0,0,468,0,9649,40,0,2567,0,8,0,242,65961,0,0
8,0,5115,306,2299,52,672,0,21516,595,0,499,0,85,0,0,47855,0,0
310,0,3316,2558,0,32,722,0,13589,1795,13460,14607,4,666,0,0,27295,648,0
427,0,10556,17,0,51,725,0,10652,3138,13129,12275,77,364,0,0,27587,4,0
142,0,4697,0,0,0,122,0,16088,2615,4046,9388,0,133,0,23,41748,0,0
11,0,112,11,0,0,1168,0,13069,376,3213,12015,41,635,0,0,48351,0,0
0,0,11,0,0,0,586,0,12624,397,4165,10788,28,353,0,0,50050,0,0
6124,2,17601,0,0,0,383,0,17348,404,1221,5,10,1,3,0,35900,0,0
2456,0,624,4247,0,0,336,0,17695,2242,753,231,0,0,0,218,45599,4601,0
0,0,621,0,0,0,130,0,11209,0,2244,9582,0,3,0,0,55213,0,0
0,0,2,0,0,0,28,0,15255,954,4107,10386,0,0,0,0,48270,0,0
2070,0,1169,425,26,188,1710,0,14805,5796,10977,14260,19,127,0,0,27321,109,0
0,0,904,0,0,0,150,0,10988,0,1922,9794,0,15,0,0,55229,0,0
690,0,8740,1774,4095,0,209,0,11971,147,34,140,0,0,0,1,51201,0,0
254,2913,2661,0,0,439,777,107,32976,980,10284,2084,402,228,0,128,24769,0,0
83,0,4262,43,0,0,115,0,16133,686,3983,12203,1,158,0,0,41335,0,0
148,0,13929,0,0,0,614,0,20081,0,394,48,0,28,0,79,43450,231,0
0,0,9817,0,2213,0,80,602,13735,258,362,611,0,0,0,0,51324,0,0
1590,0,3374,425,24,622,3006,0,25826,3421,16287,6372,792,1361,0,86,15816,0,0
0,0,471,0,0,0,77,0,13221,0,1322,5076,0,1,0,0,58834,0,0
509,13,4169,313,0,21,1401,0,27090,548,12075,7940,599,60,0,486,23778,0,0
394,0,503,8,0,0,628,0,20645,1547,7196,11437,0,7,0,0,36637,0,0
1,0,105,0,0,0,415,0,13003,0,1413,6176,0,0,0,0,57889,0,0
58,26,3880,1,1,56,5075,0,30146,3091,17765,49,1697,440,0,29,16688,0,0
5778,0,1065,132,0,526,1385,0,21809,3134,1254,8784,0,0,0,0,35135,0,1
3543,0,10923,0,0,35,135,0,10200,2980,1768,12,0,138,0,8,25392,23868,0
55,0,14798,0,0,0,221,0,22953,856,796,0,0,0,0,10,39826,0,0
0,0,764,556,1,7,336,0,18557,5099,7211,6335,0,388,0,379,39369,0,0
89,18,916,1,0,99,5008,0,33131,3080,17771,60,1616,476,0,0,16737,0,0
1694,0,929,94,0,2,1292,0,15446,6260,8191,13631,12,28,0,0,31423,0,0
297,0,638,7416,3,1936,14,0,11671,5034,1089,566,112,0,0,790,49430,6,0
0,0,514,0,0,0,1466,0,13965,91,38,5308,0,270,0,0,57350,0,0
0,0,0,0,0,0,19,0,12784,0,1757,6080,0,4,0,0,58358,0,0
80,6,1067,0,14,11,807,0,13869,2833,8471,14134,0,28,0,343,37339,0,0
10085,0,645,1,0,68,450,0,22897,5141,8229,6132,3,1,3722,0,21628,0,0
149,439,302,119,0,1,1081,0,17048,5409,6994,10269,8,56,0,48,37079,0,0
0,0,678,236,0,0,152,0,18401,1776,8604,14375,0,20,0,0,34424,336,0
562,0,11580,0,0,0,0,0,3222,0,0,0,0,0,0,214,63372,52,0
11,0,14052,0,0,0,714,0,10844,589,220,259,0,40,0,0,52273,0,0
0,0,8358,0,0,20,2037,0,16519,266,6,653,0,20,0,0,51123,0,0
0,0,991,0,0,0,83,0,13271,0,1308,10350,0,0,0,0,52999,0,0
430,6,257,294,0,36,214,5,16895,8680,6177,7265,0,1,0,962,37780,0,0
7088,0,759,286,0,0,810,0,21675,4538,2689,8476,0,195,0,0,32486,0,0
8161,0,2763,1059,0,0,983,0,22070,2053,1381,7752,0,6,0,0,32774,0,0
0,0,389,0,0,0,155,0,11552,0,2010,10304,0,0,0,0,54592,0,0
2911,0,1026,0,0,0,429,0,25874,862,1706,1208,3,6,0,2994,41983,0,0
37727,0,10844,0,2668,82,368,612,19320,80,3871,0,15,132,0,5,3278,0,0
0,0,2379,0,0,0,107,0,16459,678,2733,14890,0,9,0,0,41747,0,0
7346,98,906,376,0,141,95,0,23471,378,7296,8602,136,139,2,0,30016,0,0
0,0,335,0,0,0,142,0,13340,0,1347,2454,0,8,0,0,61376,0,0
0,0,1815,0,0,0,16,0,13149,281,3877,2623,0,0,0,0,57241,0,0
0,0,2573,0,0,0,298,0,11968,0,1352,4341,0,0,0,0,58470,0,0
66,0,895,52,0,5,204,0,9856,2153,487,0,0,49,0,0,59314,5921,0
0,0,1573,0,0,0,870,0,16138,70,1837,15050,0,155,0,55,43254,0,0
0,0,9528,0,0,0,491,0,16503,1399,4100,6933,0,1701,0,7,38340,0,0
0,0,706,0,0,0,441,0,11476,0,2217,11691,0,1,0,0,52470,0,0
0,0,6381,3,0,0,538,0,12083,0,1421,4344,0,9,0,0,54223,0,0
1438,1,240,0,0,0,26,0,12586,0,1380,950,0,0,0,1155,61226,0,0
4728,0,1011,527,0,443,780,0,16141,3776,5816,15335,55,2,0,0,30388,0,0
352,0,2585,213,0,402,705,0,11034,1133,10041,13059,47,129,0,19072,20230,0,0
0,0,526,0,0,0,96,0,10714,0,1522,7354,82,7,0,0,58701,0,0
1407,0,652,126,0,25,1157,0,22985,125,1193,0,0,175,0,0,48776,2381,0
3,0,3140,38,584,169,221,3,15064,1152,3792,12851,59,68,0,0,41858,0,0
2044,0,12300,3100,0,0,484,0,15767,262,0,603,0,0,0,195,32811,11436,0
0,0,1210,0,0,0,143,0,22230,14,3002,11871,0,580,0,0,39952,0,0
0,0,200,0,111,1,280,0,11001,0,1660,7309,209,7,0,0,58224,0,0
0,0,2085,0,0,0,797,0,24182,244,0,0,0,652,0,0,51042,0,0
221,136,1203,34,0,3,500,0,13439,4470,13836,16319,6,129,0,279,28427,0,0
1598,126,4812,1218,0,37,1577,0,16312,8605,5954,10082,58,1035,0,808,26780,0,0
7,243,428,0,0,0,312,0,17161,14,7234,13435,0,17,0,214,39937,0,0
2744,0,9084,0,0,633,25,0,9021,2780,1725,0,0,2,0,21,30017,22950,0
1033,0,274,1574,0,83,378,0,13945,2143,992,1290,0,0,0,64,49436,7790,0
25,0,4109,0,0,0,696,0,13098,1617,1161,7969,0,0,0,0,50327,0,0
118,0,479,812,18,4,2300,8,20530,1180,7500,11124,0,50,0,2,34877,0,0
0,0,2604,0,0,0,735,0,19824,562,187,6094,0,11,0,0,48985,0,0
156,214,254,37,0,43,1639,0,16949,3207,7078,13081,19,91,0,396,35838,0,0
1584,0,811,3137,0,142,609,0,18346,3701,444,188,0,3,5,161,48072,1799,0
0,0,2032,0,0,0,196,0,18732,446,2796,14170,1,0,0,0,40629,0,0
0,0,2777,0,0,3,3487,0,19889,1877,6714,9789,0,30,0,0,34436,0,0
0,0,9566,0,0,0,398,0,14168,1184,4090,10035,0,1922,0,105,37534,0,0
0,0,1739,10,0,0,7,0,12834,0,1838,4711,0,0,0,0,57863,0,0
0,0,613,0,0,0,349,0,12803,1239,3893,13427,0,0,0,0,46563,115,0
0,0,1536,0,0,0,1092,0,14374,75,2227,14719,3,245,0,33,44698,0,0
1,442,272,592,0,0,728,0,17410,2667,7300,11252,19,89,7,264,37959,0,0
1234,9,2392,546,3,42,1463,0,27381,859,11979,6522,1374,62,0,1616,23520,0,0
5198,0,8017,6531,0,132,133,0,15703,2786,1072,188,0,6,2,31,36809,2394,0
7080,0,5654,0,0,1,1032,0,17497,7382,1507,0,0,0,0,885,36248,1716,0
284,0,3080,567,0,44,911,0,14666,2649,22226,20200,104,33,0,8,13636,594,0
2565,10,9274,54,20,51,2088,0,12982,1698,14924,12705,1659,309,0,46,20617,0,0
2,0,9905,103,0,0,383,16,12756,190,4594,3853,0,9266,0,7,37927,0,0
19766,0,406,736,0,140,32,0,16051,2378,794,0,0,0,0,0,35322,3377,0
164,0,533,7554,0,2,190,0,11996,4486,339,0,0,0,0,0,53064,674,0
38,4,451,20,5,159,4911,0,32701,3793,17802,50,1495,590,0,0,16983,0,0
0,0,2093,0,0,0,273,0,16071,512,2715,11698,10,371,0,64,45195,0,0
1266,0,477,3700,0,5,600,0,20295,1457,456,209,0,24,0,135,47301,3077,0
8,0,10932,20,0,0,735,0,11980,635,4586,7851,3,2,0,0,42250,0,0
3229,75,9750,742,288,137,2388,7,10752,743,14601,14276,1270,97,0,17,20626,4,0
3917,178,7912,11,0,218,2411,0,26926,1574,20782,2914,1112,1007,0,91,9899,50,0
44,1017,1039,670,5,12,1125,10,14178,1346,23536,17275,74,511,0,648,13906,3606,0
0,0,340,0,28,0,1,0,25081,268,2917,7488,5,0,0,0,42874,0,0
162,0,1726,1,0,89,4467,0,31128,2454,16744,68,1614,985,0,5324,14240,0,0
47,0,929,58,0,0,3165,0,23239,373,10018,9665,37,264,0,0,31207,0,0
1005,0,9957,213,921,2,497,0,10334,2027,14225,13712,6,126,0,0,25751,226,0
6792,0,2159,1503,0,5,95,0,23333,3710,0,0,0,419,0,3385,37601,0,0
0,0,252,0,0,0,561,0,13820,134,3769,9881,0,0,0,0,50585,0,0
12,0,1819,169,0,32,971,0,16666,5083,8110,12333,0,234,0,7,33250,316,0
1397,26,2060,1984,7,1,1675,0,21918,4516,2453,6352,0,0,0,1206,35407,0,0
0,0,546,0,0,0,838,0,12518,698,3800,5079,0,0,0,0,55523,0,0
3,0,519,33,0,0,351,0,12900,1943,4,2575,0,0,0,1,59560,1113,0
0,0,241,0,0,0,3,0,11111,0,1714,8613,0,80,0,1,57239,0,0
75,0,159,3,15,94,5092,0,32907,3654,17871,49,1658,453,0,0,16972,0,0
0,59,2276,971,0,52,952,0,13907,2103,7075,15859,16,443,0,113,35171,5,0
0,0,1357,190,0,22,513,0,17893,4639,8567,11919,1,6,0,0,33846,49,0
0,0,1,0,0,0,0,0,12964,0,1692,7541,0,21,0,0,56783,0,0
0,0,2023,399,0,10,642,0,15388,838,7181,16299,250,260,0,1,35707,4,0
0,0,244,0,0,0,101,0,10567,0,1512,8284,0,0,0,0,58289,5,0
41,0,706,0,0,0,1199,0,7989,0,0,493,0,0,0,0,68574,0,0
16,186,207,5,0,8,1018,0,17928,1678,10874,12061,9,270,0,105,34637,0,0
0,0,3790,0,0,0,879,0,12085,3324,1231,8683,0,0,0,0,49010,0,0
0,0,2311,0,0,0,158,0,12775,0,1906,9558,0,0,0,0,52294,0,0
0,0,529,0,0,0,551,0,12523,952,3941,17202,0,1,0,0,43168,135,0
9,0,386,0,7,0,0,0,19167,0,2870,14401,0,21,0,0,42141,0,0
0,0,951,0,0,0,354,0,11778,0,2173,9420,0,0,0,0,54326,0,0
6415,0,1233,617,2,160,888,0,21183,2128,1680,9527,0,15,0,0,35154,0,0
19100,0,16979,0,10,1145,1153,0,19675,3687,4772,466,113,290,0,0,11612,0,0
0,0,98,3,0,0,58,0,11509,0,1622,12883,0,3,0,0,52826,0,0
2695,0,2366,3601,0,158,1770,0,18074,6347,2825,6190,0,2077,0,259,32640,0,0
712,0,1327,335,0,1264,1485,0,17446,3981,10855,13905,23,164,0,2,27353,150,0
0,0,282,0,0,0,146,0,12688,0,1495,7687,0,0,0,0,56704,0,0
596,0,462,8456,170,368,370,0,19904,56,858,0,0,78,0,8,43906,3770,0
24307,0,22652,0,0,0,12,0,15219,5,2888,1675,0,300,0,21,11923,0,0
0,0,3723,0,0,0,438,0,19788,40,2891,11224,0,1305,0,0,39593,0,0
311,4200,3016,0,247,211,919,23,32224,222,10448,2159,405,104,2,103,24408,0,0
0,0,222,0,0,0,248,0,12674,0,1405,1237,0,0,0,0,63216,0,0
794,0,1347,3263,0,116,810,0,14357,1057,13392,16306,1,74,0,0,27459,26,0
609,774,4292,1047,0,311,1226,5,14906,547,15130,14664,36,1132,9,938,21207,2169,0
0,0,4430,0,0,0,0,0,10788,0,1725,2811,0,3,0,0,59245,0,0
0,0,3056,0,0,0,204,0,13128,0,1354,5394,0,1,0,0,55865,0,0
563,0,2418,7576,0,0,624,0,13970,2507,1036,72,3,1033,0,45,21900,27255,0
5147,0,3555,0,0,9,1588,0,20235,2944,3917,12892,23,65,0,61,28566,0,1
0,0,310,0,0,0,186,0,11334,0,0,879,0,0,0,149,66144,0,0
0,0,3179,0,0,0,0,0,16124,4074,0,2476,0,11,0,0,53138,0,0
683,0,15090,120,0,0,0,0,5132,0,0,0,0,0,0,0,57977,0,0
8059,0,547,0,0,0,783,0,19271,29,165,14736,0,0,0,93,35190,129,1
13,30,307,226,2,0,21,8,17723,8544,6395,6349,0,2,0,1079,38303,0,0
0,0,2616,403,0,0,40,0,24783,0,17800,2035,0,314,0,16,30995,0,0
0,0,244,0,0,170,955,0,13185,4,56,5070,0,63,0,0,59255,0,0
0,0,1742,0,0,0,302,0,20496,17,2912,14276,1,792,0,0,38464,0,0
4,0,439,0,0,0,692,0,9923,1863,0,3789,0,0,0,0,62292,0,0
19,670,120,0,0,2,3909,0,16687,3630,6592,12801,46,92,139,5,34290,0,0
311,146,515,0,0,0,505,0,15803,391,9263,16163,4,115,0,296,35490,0,0
0,0,232,41,0,0,216,0,11507,0,1893,11436,0,2,0,0,53675,0,0
0,0,471,3,0,0,22,0,12046,0,1779,5788,0,8,0,0,58885,0,0
8481,0,7378,10,0,120,678,0,20687,8722,1198,0,0,45,0,375,30014,1294,0
0,0,899,0,0,0,32,0,14108,10,3796,3645,0,0,0,0,56512,0,0
0,0,117,0,0,0,567,0,12387,14,198,6649,55,6,0,0,59009,0,0
3982,4,2679,123,0,0,2402,0,21960,3064,3880,7715,0,10,0,87,33096,0,0
1,2,609,259,0,0,1211,0,17990,3752,7267,9313,0,288,0,999,37311,0,0
1102,378,8058,6,51,0,1085,0,16606,65,5095,12895,2,426,0,368,32865,0,0
77,66,3259,4,1,63,4699,0,31637,2066,17830,39,1719,465,0,470,16607,0,0
0,0,1299,0,0,0,994,0,14237,1803,0,8367,0,1056,0,94,51014,138,0
0,0,5915,0,0,0,13,0,15258,190,2771,13827,0,0,0,0,41028,0,0
5,0,283,0,1,0,0,0,21701,59,2152,12361,0,7,0,0,42433,0,0
155,187,817,666,24,103,938,62,22252,3609,6870,7394,3,1643,0,616,33663,0,0
1341,0,5569,20,1115,0,393,2,13771,785,14030,15620,14,41,0,1,26289,11,0
42,133,1113,135,0,855,1209,0,17801,2745,14307,15502,44,1000,189,183,22219,1525,0
2865,0,1535,59,4694,2592,595,337,22792,5179,1200,0,20,271,0,0,37252,124,0
1264,0,602,0,0,0,327,0,12035,3139,131,1,0,0,0,0,58516,2987,0
1,447,427,495,0,11,1635,0,15506,1048,7208,16191,25,407,0,50,35551,0,0
3115,0,619,559,0,17,453,0,22629,1393,5192,11330,3,76,0,1,33615,0,0
1342,22,1421,3343,216,22,1305,0,20115,457,4681,9472,6,38,0,85,36477,0,0
0,0,4786,0,0,0,150,0,9075,0,1759,7742,36,0,0,0,55454,0,0
92,0,14690,0,0,0,102,0,23071,550,775,0,0,0,0,0,40235,0,0
954,0,2609,0,0,1,1993,0,19038,4865,5695,961,1,39,0,13,41377,1456,0
0,0,615,0,0,0,406,0,11726,0,1445,5033,0,0,0,0,59777,0,0
0,0,5081,1888,84,77,1774,8,13877,4167,23942,17794,3,144,12,1,10150,0,0
0,7,625,3602,0,4,1688,0,17546,2087,6818,9538,0,449,0,589,36049,0,0
0,0,121,0,0,0,989,0,12818,542,3261,9655,12,59,0,0,51545,0,0
0,450,533,200,3,0,1994,0,14030,6121,6329,12599,0,20,0,169,36554,0,0
3714,0,1063,546,0,34,2557,0,20946,1392,1608,11019,0,61,0,0,36062,0,0
240,53,772,1,0,0,2590,0,24184,645,9556,9058,148,60,0,12,31683,0,0
42,0,3418,342,38,100,571,0,14764,4756,21530,18183,88,25,0,0,15127,18,0
23,0,393,0,0,0,909,0,8698,764,10,4277,0,0,0,0,63928,0,0
11565,0,4307,13724,0,0,1631,0,18352,4086,608,0,0,26,0,67,24636,0,0
73,0,1478,74,0,164,625,0,17311,5536,10333,12249,0,300,0,72,30141,646,0
1419,6,2368,4,0,103,1659,0,17686,10592,5676,4628,32,1708,3,397,32714,7,0
3470,0,13810,1912,0,0,43,0,8901,10,3627,10592,61,3023,0,44,33509,0,0
7588,0,6577,56,5,14,0,0,20334,1000,5310,11595,21,48,0,2,26388,64,0
72,0,21,2,101,81,5142,0,32740,3861,17869,60,1660,445,0,0,16948,0,0
0,0,458,0,0,0,842,0,12608,1031,4277,10091,0,0,0,0,49613,82,0
0,0,759,0,0,0,516,0,14825,596,0,8773,0,687,0,231,52615,0,0
877,0,1754,215,0,21,1685,0,27241,1452,11885,6475,1004,83,0,1922,24388,0,0
283,25,4290,19,44,8,919,0,28369,1069,12692,6678,475,41,0,110,23980,0,0
1169,35,5578,0,3,73,2555,0,23473,3374,21575,2498,1759,4560,0,258,12092,0,0
0,0,1802,0,0,0,168,0,14494,418,2494,15316,2,339,0,20,43949,0,0
0,0,285,0,0,0,814,0,12751,0,180,5557,1,0,0,0,59414,0,0
1685,0,667,19,0,1,464,0,11111,3364,161,0,0,0,0,0,56706,4824,0
60,469,219,467,0,11,831,0,16703,5757,7083,10755,1,10,0,23,36613,0,0
8,46,557,2,3,0,929,0,16456,355,8033,14320,0,16,0,312,37965,0,0
0,0,1058,0,0,0,74,0,10574,5,1765,6007,0,0,0,0,59519,0,0
10,0,984,2344,0,0,357,0,19707,657,991,519,0,289,0,1,37063,16080,0
3,0,3240,2537,6,35,1787,0,13677,5476,23665,18210,44,93,0,4,10225,0,0
4,0,7883,0,1943,0,14,720,13488,248,490,355,0,0,0,0,53857,0,0
462,0,8870,3604,0,334,334,1,11858,4633,0,0,0,0,0,285,37642,10979,0
1735,0,6560,1836,0,0,43,0,19621,1368,129,6,0,0,0,111,37020,10573,0
0,0,460,0,0,0,89,0,12441,0,1446,4037,0,0,0,0,60529,0,0
0,0,68,0,0,0,187,0,12321,1,1477,3358,0,3,0,0,61587,0,0
5485,0,13402,0,59,0,280,0,17462,3916,738,134,0,0,0,1,37525,0,0
0,0,93,0,0,0,392,0,13608,0,1545,4438,0,88,0,0,58838,0,0
0,0,515,1323,0,0,314,0,21159,0,18006,7774,0,2603,0,0,27308,0,0
0,0,4737,0,43,0,1099,0,20949,7292,1006,218,1265,0,0,0,42906,0,0
31,0,658,1590,0,12,707,0,18004,4728,8258,12711,0,33,0,24,32239,7,0
38,90,10421,0,7,0,498,0,24966,359,840,0,20,0,21,383,41409,463,0
8139,0,10,8077,17,1,1451,0,10039,2998,4883,2262,33,5,0,21,40905,161,0
0,0,8081,0,0,11,115,0,10796,1808,4733,11199,0,7,0,3,42238,11,0
7964,0,1,21008,0,1,665,0,7301,3,1940,141,0,349,0,61,30835,8733,0
8257,0,2504,465,0,9,954,0,22051,2119,1698,8181,0,12,0,21,32731,0,0
2918,1,2168,0,0,0,37,0,12976,1024,5821,0,0,194,0,1264,21057,31542,0
156,0,202,0,0,0,599,0,11149,4528,0,1935,0,0,0,0,60433,0,0
0,0,8849,0,0,13,0,0,18794,436,5,8377,0,96,0,0,42432,0,0
18,15,867,1827,0,5,2659,0,21338,301,9386,10029,0,72,9,6,32470,0,0
86,351,305,0,0,0,257,0,15451,900,7941,14287,38,9,0,268,39109,0,0
0,0,2567,0,0,0,150,0,12545,407,3920,9208,0,4,0,0,50201,0,0
18228,0,15788,1635,0,52,338,14,17653,1725,92,0,52,2,0,429,22994,0,0
0,0,18,0,0,0,158,0,12855,0,4236,18648,0,0,0,0,43087,0,0
0,0,876,0,0,0,13,3,23787,95,3083,10221,0,358,0,0,40566,0,0
0,0,314,1266,0,0,309,0,19601,36,18303,11596,0,1084,0,0,26493,0,0
0,0,1011,0,0,0,40,0,13411,0,1740,4213,0,50,0,2,58535,0,0
4703,14,2612,0,0,14,1268,0,17759,2037,2490,13055,0,12,0,4679,30359,0,0
6,0,1027,615,0,53,2233,0,20235,623,8794,10674,0,130,0,0,34612,0,0
0,0,8602,0,0,411,91,3,10156,2399,696,6811,0,10,0,220,49603,0,0
943,0,1461,2322,0,385,1419,0,16622,1672,13836,14115,11,905,193,190,24265,663,0
18,0,2527,252,0,0,580,0,15445,4806,12897,13814,0,928,2,10,27624,99,0
874,0,452,9201,80,820,8,0,15397,3502,1281,0,0,20,0,113,43104,4150,0
81,395,646,288,0,22,2023,0,13817,3403,21853,16689,54,1727,0,4661,12714,629,0
3,0,9592,1,0,0,247,0,13173,86,4560,5283,0,8305,0,0,37752,0,0
29,1,649,2932,0,99,612,0,18227,6511,9559,10081,146,189,0,401,28225,1341,0
9,0,3085,97,0,55,1349,0,15645,3958,23006,17237,58,358,0,47,13989,109,0
36,0,1610,151,0,8,1126,0,18008,4075,7454,12049,1,10,0,28,34369,77,0
9,0,392,1405,0,33,404,0,10724,685,21457,18667,79,49,0,22824,2274,0,0
10131,2141,852,0,0,0,1304,0,19819,6425,88,3289,0,1,1,734,34217,0,0
27,0,2471,2515,0,46,1987,0,14939,4147,23142,17537,2,1480,0,0,10630,79,0
7598,0,537,24,259,21,1165,1,20367,93,67,14486,6,284,0,3,34091,0,0
7864,0,4593,3410,0,0,424,0,19174,39,319,3402,0,1095,0,21,38661,0,0
15310,0,2138,0,0,0,477,0,16058,60,0,18338,0,0,0,0,26621,0,0
0,0,1813,0,0,0,318,0,18141,214,2811,15474,1,0,0,0,40230,0,0
0,0,14452,0,3,0,255,0,11276,167,4358,10225,0,3211,0,93,34962,0,0
1005,0,6768,3730,1953,0,114,0,9701,2474,8,3801,0,0,0,0,49276,172,0
3243,4,5654,73,0,0,1549,0,18687,5524,14199,7581,1229,182,0,15,21062,0,0
16,2401,13475,1546,0,10,318,0,16611,212,6719,8877,5,127,53,191,28441,0,0
0,0,13494,0,0,1,49,0,11058,0,3439,10435,0,2,0,0,40524,0,0
344,12,5234,75,0,0,1502,0,27094,474,12302,8096,463,28,0,26,23352,0,0
0,0,3115,0,0,0,740,0,18268,0,186,5881,0,38,0,0,50774,0,0
0,0,1460,4420,0,28,210,0,18830,3630,8376,12487,0,0,0,6,28930,625,0
71,14,3024,0,47,70,812,10,29342,811,13145,5470,193,67,0,803,25123,0,0
3,0,1136,0,0,1,531,0,25791,18,236,4501,4,0,0,0,46781,0,0
969,118,3527,6717,0,2,218,0,15108,4970,783,12250,0,489,0,179,33652,20,0
4833,0,3228,245,544,17,507,0,14299,1132,14342,16884,5,79,0,8,22206,673,0
26,0,470,9054,0,1,214,0,15401,2694,232,0,0,11,0,10,50840,49,0
2914,19,5587,12,1,33,4587,0,28107,251,20002,3308,1944,284,0,296,11657,0,0
0,0,2924,0,0,0,717,0,18866,43,171,6179,0,4,0,0,50098,0,0
0,0,42,0,0,0,406,0,12381,58,4244,14541,35,161,0,0,47134,0,0
0,0,605,0,0,0,229,0,14017,0,1320,5403,0,0,0,0,57428,0,0
0,0,256,0,0,0,0,0,12710,0,2321,11591,0,0,0,0,52124,0,0
77,0,2363,459,3,177,611,0,15108,5527,21384,18264,36,65,0,0,14749,179,0
4615,0,2959,8,0,0,1269,0,25267,2860,762,0,0,0,0,96,38017,3149,0
96,0,0,2,0,83,380,0,18771,18,0,5532,0,681,0,0,53439,0,0
1615,0,354,5156,305,21,46,0,16796,2072,1525,0,0,1,0,13,51023,75,0
0,0,592,0,26,0,11,0,19447,278,3103,14201,1,249,0,0,41094,0,0
0,0,328,0,0,0,405,0,13580,0,1601,3939,1,0,0,0,59148,0,0
0,0,10404,0,0,0,1948,0,9853,9,498,2237,0,1465,0,0,52588,0,0
0,0,183,0,0,0,372,0,13813,0,212,4521,0,0,0,2,59899,0,0
0,0,1111,63,0,118,1064,0,16591,4762,8345,12780,25,135,0,139,33018,851,0
4658,0,2049,1429,0,9,6,0,16715,2132,1004,0,2,0,0,213,50762,23,0
105,43,751,241,0,0,719,0,16998,50,1052,14891,0,42,0,105,44005,0,0
406,0,1048,143,0,5,740,0,18057,4771,8697,11436,1,2,0,0,33396,300,0
602,0,514,2699,8,2227,515,0,21415,27,697,0,0,9,0,357,45291,4641,0
4371,0,4420,518,10,291,559,0,13718,6159,620,1135,0,44,0,0,35584,11573,0
0,0,2541,0,0,0,721,0,10855,0,2108,11523,0,0,0,0,51254,0,0
60,49,491,825,0,21,569,0,20939,359,5462,12559,3,21,1,9,37634,0,0
