index, timestamp, power.draw [W], utilization.gpu [%], clocks.current.sm [MHz], temperature.gpu, memory.used [MiB]
1, 2018/08/08 17:15:26.279, 37.29 W, 24 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:15:27.282, 156.66 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:15:28.286, 37.02 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:15:29.290, 37.04 W, 7 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:15:30.293, 37.29 W, 39 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:15:31.297, 37.02 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:15:32.300, 37.28 W, 20 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:15:33.304, 37.29 W, 40 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:15:34.308, 37.04 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:15:35.311, 37.02 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:15:36.315, 37.26 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:15:37.319, 37.75 W, 40 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:15:38.326, 37.04 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:15:39.329, 37.53 W, 41 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:15:40.333, 37.29 W, 40 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:15:41.337, 76.04 W, 0 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:15:42.343, 37.02 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:15:43.347, 37.29 W, 41 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:15:44.350, 37.02 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:15:45.354, 37.29 W, 7 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:15:46.358, 38.23 W, 26 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:15:47.361, 37.28 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:15:48.365, 37.04 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:15:49.368, 37.04 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:15:50.372, 32.17 W, 0 %, 1189 MHz, 40, 5113 MiB
1, 2018/08/08 17:15:51.378, 37.02 W, 17 %, 1290 MHz, 40, 5113 MiB
1, 2018/08/08 17:15:52.382, 37.29 W, 41 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:15:53.385, 37.29 W, 39 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:15:54.389, 38.51 W, 19 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:15:55.392, 149.81 W, 0 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:15:56.398, 37.04 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:15:57.402, 58.17 W, 0 %, 1328 MHz, 41, 5113 MiB
