index, timestamp, power.draw [W], utilization.gpu [%], clocks.current.sm [MHz], temperature.gpu, memory.used [MiB]
0, 2018/08/25 17:53:44.535, 43.03 W, 50 %, 1328 MHz, 45, 13288 MiB
0, 2018/08/25 17:53:45.539, 43.01 W, 52 %, 1328 MHz, 45, 13288 MiB
0, 2018/08/25 17:53:46.543, 43.03 W, 12 %, 1328 MHz, 45, 13288 MiB
0, 2018/08/25 17:53:47.547, 43.03 W, 24 %, 1328 MHz, 45, 13288 MiB
0, 2018/08/25 17:53:48.551, 42.79 W, 12 %, 1328 MHz, 45, 13288 MiB
0, 2018/08/25 17:53:49.555, 61.71 W, 14 %, 1328 MHz, 46, 13288 MiB
0, 2018/08/25 17:53:50.560, 43.50 W, 51 %, 1328 MHz, 45, 13288 MiB
0, 2018/08/25 17:53:51.564, 155.95 W, 0 %, 1328 MHz, 46, 13288 MiB
0, 2018/08/25 17:53:52.568, 43.25 W, 54 %, 1328 MHz, 45, 13288 MiB
0, 2018/08/25 17:53:53.572, 59.58 W, 25 %, 1328 MHz, 46, 13288 MiB
0, 2018/08/25 17:53:54.578, 43.01 W, 25 %, 1328 MHz, 45, 13288 MiB
0, 2018/08/25 17:53:55.581, 43.25 W, 35 %, 1328 MHz, 45, 13288 MiB
0, 2018/08/25 17:53:56.585, 137.13 W, 21 %, 1328 MHz, 45, 13288 MiB
0, 2018/08/25 17:53:57.589, 67.36 W, 0 %, 1328 MHz, 46, 13288 MiB
0, 2018/08/25 17:53:58.595, 43.01 W, 27 %, 1328 MHz, 45, 13296 MiB
0, 2018/08/25 17:53:59.601, 133.56 W, 26 %, 1328 MHz, 45, 13637 MiB
0, 2018/08/25 17:54:00.605, 43.01 W, 43 %, 1328 MHz, 45, 13637 MiB
0, 2018/08/25 17:54:01.609, 43.03 W, 0 %, 1328 MHz, 45, 13637 MiB
0, 2018/08/25 17:54:02.613, 43.25 W, 46 %, 1328 MHz, 45, 13637 MiB
0, 2018/08/25 17:54:03.617, 43.25 W, 49 %, 1328 MHz, 45, 13637 MiB
0, 2018/08/25 17:54:04.620, 159.73 W, 27 %, 1328 MHz, 45, 13637 MiB
0, 2018/08/25 17:54:05.624, 138.76 W, 0 %, 1328 MHz, 45, 13763 MiB
0, 2018/08/25 17:54:06.629, 125.80 W, 25 %, 1328 MHz, 45, 13763 MiB
0, 2018/08/25 17:54:07.633, 134.54 W, 18 %, 1328 MHz, 46, 14578 MiB
0, 2018/08/25 17:54:08.637, 119.75 W, 100 %, 1328 MHz, 47, 16180 MiB
0, 2018/08/25 17:54:09.640, 43.50 W, 50 %, 1328 MHz, 46, 16180 MiB
0, 2018/08/25 17:54:10.646, 158.94 W, 0 %, 1328 MHz, 47, 16180 MiB
0, 2018/08/25 17:54:11.650, 43.50 W, 37 %, 1328 MHz, 46, 16180 MiB
0, 2018/08/25 17:54:12.653, 121.32 W, 25 %, 1328 MHz, 47, 16180 MiB
0, 2018/08/25 17:54:13.657, 43.50 W, 24 %, 1328 MHz, 46, 16180 MiB
0, 2018/08/25 17:54:14.663, 43.25 W, 25 %, 1328 MHz, 46, 16272 MiB
0, 2018/08/25 17:54:15.667, 43.50 W, 32 %, 1328 MHz, 46, 16272 MiB
0, 2018/08/25 17:54:16.671, 155.53 W, 27 %, 1328 MHz, 47, 16272 MiB
0, 2018/08/25 17:54:17.674, 121.58 W, 0 %, 1328 MHz, 47, 16272 MiB
0, 2018/08/25 17:54:18.680, 107.55 W, 41 %, 1328 MHz, 46, 16272 MiB
0, 2018/08/25 17:54:19.684, 157.82 W, 0 %, 1328 MHz, 47, 16272 MiB
0, 2018/08/25 17:54:20.688, 43.50 W, 52 %, 1328 MHz, 46, 16272 MiB
0, 2018/08/25 17:54:21.692, 44.48 W, 26 %, 1328 MHz, 47, 16272 MiB
0, 2018/08/25 17:54:22.697, 44.23 W, 0 %, 1328 MHz, 47, 16272 MiB
0, 2018/08/25 17:54:23.701, 45.45 W, 40 %, 1328 MHz, 48, 16272 MiB
0, 2018/08/25 17:54:24.705, 142.13 W, 16 %, 1328 MHz, 48, 16272 MiB
0, 2018/08/25 17:54:25.709, 136.88 W, 31 %, 1328 MHz, 47, 16272 MiB
0, 2018/08/25 17:54:26.715, 44.47 W, 42 %, 1328 MHz, 47, 16272 MiB
0, 2018/08/25 17:54:27.718, 45.94 W, 25 %, 1328 MHz, 47, 16272 MiB
0, 2018/08/25 17:54:28.722, 100.73 W, 53 %, 1328 MHz, 48, 16272 MiB
0, 2018/08/25 17:54:29.726, 136.64 W, 8 %, 1328 MHz, 47, 16272 MiB
0, 2018/08/25 17:54:30.732, 142.06 W, 6 %, 1328 MHz, 46, 16272 MiB
0, 2018/08/25 17:54:31.736, 146.01 W, 10 %, 1328 MHz, 47, 16272 MiB
0, 2018/08/25 17:54:32.739, 43.74 W, 26 %, 1328 MHz, 47, 16272 MiB
0, 2018/08/25 17:54:33.743, 43.99 W, 42 %, 1328 MHz, 47, 16272 MiB
0, 2018/08/25 17:54:34.749, 66.38 W, 69 %, 1328 MHz, 48, 16272 MiB
0, 2018/08/25 17:54:35.753, 44.72 W, 53 %, 1328 MHz, 48, 16272 MiB
0, 2018/08/25 17:54:36.756, 98.61 W, 88 %, 1328 MHz, 48, 16272 MiB
0, 2018/08/25 17:54:37.760, 80.93 W, 18 %, 1328 MHz, 48, 16272 MiB
0, 2018/08/25 17:54:38.766, 43.77 W, 0 %, 1328 MHz, 47, 16272 MiB
0, 2018/08/25 17:54:39.770, 151.76 W, 63 %, 1328 MHz, 48, 16272 MiB
0, 2018/08/25 17:54:40.774, 112.89 W, 33 %, 1328 MHz, 48, 16272 MiB
0, 2018/08/25 17:54:41.777, 44.23 W, 50 %, 1328 MHz, 47, 16272 MiB
0, 2018/08/25 17:54:42.783, 43.99 W, 11 %, 1328 MHz, 47, 16272 MiB
0, 2018/08/25 17:54:43.787, 125.08 W, 21 %, 1328 MHz, 48, 16272 MiB
0, 2018/08/25 17:54:44.791, 43.99 W, 56 %, 1328 MHz, 47, 16272 MiB
0, 2018/08/25 17:54:45.796, 50.33 W, 52 %, 1328 MHz, 48, 16272 MiB
0, 2018/08/25 17:54:46.800, 151.52 W, 18 %, 1328 MHz, 49, 16272 MiB
0, 2018/08/25 17:54:47.804, 44.23 W, 52 %, 1328 MHz, 48, 16272 MiB
0, 2018/08/25 17:54:48.808, 43.99 W, 0 %, 1328 MHz, 47, 16272 MiB
0, 2018/08/25 17:54:49.811, 44.47 W, 71 %, 1328 MHz, 48, 16272 MiB
0, 2018/08/25 17:54:50.817, 43.99 W, 0 %, 1328 MHz, 47, 16272 MiB
0, 2018/08/25 17:54:51.821, 53.48 W, 53 %, 1328 MHz, 48, 16272 MiB
0, 2018/08/25 17:54:52.825, 130.49 W, 64 %, 1328 MHz, 49, 16272 MiB
0, 2018/08/25 17:54:53.829, 43.99 W, 0 %, 1328 MHz, 47, 16272 MiB
0, 2018/08/25 17:54:54.834, 44.97 W, 49 %, 1328 MHz, 48, 16272 MiB
0, 2018/08/25 17:54:55.838, 44.23 W, 67 %, 1328 MHz, 48, 16272 MiB
0, 2018/08/25 17:54:56.842, 50.55 W, 8 %, 1328 MHz, 48, 16272 MiB
0, 2018/08/25 17:54:57.846, 44.23 W, 69 %, 1328 MHz, 48, 16272 MiB
0, 2018/08/25 17:54:58.852, 43.77 W, 25 %, 1328 MHz, 47, 16272 MiB
0, 2018/08/25 17:54:59.855, 61.26 W, 44 %, 1328 MHz, 48, 16272 MiB
0, 2018/08/25 17:55:00.859, 43.99 W, 25 %, 1328 MHz, 47, 16272 MiB
0, 2018/08/25 17:55:01.863, 58.37 W, 40 %, 1328 MHz, 48, 16272 MiB
0, 2018/08/25 17:55:02.869, 43.99 W, 52 %, 1328 MHz, 48, 16272 MiB
0, 2018/08/25 17:55:03.872, 60.55 W, 16 %, 1328 MHz, 47, 16272 MiB
0, 2018/08/25 17:55:04.876, 149.79 W, 16 %, 1328 MHz, 48, 16272 MiB
0, 2018/08/25 17:55:05.880, 48.14 W, 42 %, 1328 MHz, 48, 16272 MiB
0, 2018/08/25 17:55:06.886, 44.48 W, 78 %, 1328 MHz, 48, 16272 MiB
