index, timestamp, power.draw [W], utilization.gpu [%], clocks.current.sm [MHz], temperature.gpu, memory.used [MiB]
1, 2018/08/08 16:58:47.727, 151.58 W, 5 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:48.730, 37.04 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:49.734, 37.29 W, 33 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:50.737, 37.02 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:51.741, 52.57 W, 30 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 16:58:52.745, 37.02 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:53.749, 36.80 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:54.752, 37.02 W, 4 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:55.756, 112.10 W, 14 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 16:58:56.760, 37.04 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:57.763, 146.43 W, 4 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:58.767, 37.29 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:59.771, 37.04 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:59:00.774, 37.04 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:59:01.780, 41.16 W, 32 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:59:02.784, 37.29 W, 40 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:59:03.788, 45.51 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:59:04.791, 37.26 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:59:05.795, 37.02 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:59:06.799, 70.05 W, 12 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 16:59:07.802, 131.50 W, 2 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 16:59:08.806, 37.28 W, 39 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:59:09.810, 143.30 W, 0 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 16:59:10.817, 37.29 W, 40 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:59:11.820, 37.29 W, 12 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:59:12.824, 37.29 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:59:13.827, 111.61 W, 0 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 16:59:14.831, 102.58 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:59:15.835, 37.29 W, 41 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:59:16.838, 37.29 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:59:17.842, 147.57 W, 0 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 16:59:18.845, 37.26 W, 36 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:59:19.849, 37.29 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:59:20.852, 37.29 W, 40 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 16:59:21.856, 56.44 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:59:22.860, 37.29 W, 39 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:59:23.863, 37.26 W, 40 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:59:24.870, 137.09 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:59:25.874, 37.29 W, 41 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:59:26.877, 47.49 W, 3 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 16:59:27.881, 37.02 W, 36 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:59:28.888, 37.29 W, 40 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 16:59:29.891, 37.04 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:59:30.896, 105.50 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:59:31.899, 37.26 W, 39 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 16:59:32.903, 37.29 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:59:33.907, 37.02 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:59:34.910, 151.27 W, 0 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 16:59:35.914, 37.53 W, 41 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 16:59:36.917, 37.26 W, 18 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:59:37.921, 37.29 W, 41 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 16:59:38.924, 156.10 W, 0 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 16:59:39.928, 37.29 W, 40 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:59:40.932, 37.26 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:59:41.936, 150.07 W, 0 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 16:59:42.942, 39.45 W, 1 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 16:59:43.946, 37.53 W, 41 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 16:59:44.949, 37.02 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:59:45.953, 37.53 W, 13 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 16:59:46.960, 37.53 W, 38 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 16:59:47.963, 81.92 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:59:48.967, 37.04 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:59:49.971, 38.24 W, 0 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 16:59:50.975, 37.29 W, 10 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 16:59:51.979, 37.04 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:59:52.982, 37.29 W, 40 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 16:59:53.986, 152.89 W, 0 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 16:59:54.990, 37.26 W, 16 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:59:55.996, 37.75 W, 0 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 16:59:57.000, 37.26 W, 40 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 16:59:58.004, 152.00 W, 0 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 16:59:59.008, 37.26 W, 40 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 17:00:00.011, 37.29 W, 36 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 17:00:01.015, 134.18 W, 0 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 17:00:02.019, 49.19 W, 0 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 17:00:03.023, 37.53 W, 12 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 17:00:04.026, 37.04 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 17:00:05.032, 37.29 W, 0 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 17:00:06.036, 37.26 W, 30 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 17:00:07.040, 75.11 W, 0 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 17:00:08.043, 94.45 W, 0 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 17:00:09.051, 130.16 W, 0 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 17:00:10.055, 37.26 W, 0 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 17:00:11.058, 37.29 W, 40 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 17:00:12.062, 37.29 W, 39 %, 1328 MHz, 41, 5625 MiB
1, 2018/08/08 17:00:13.069, 141.27 W, 19 %, 1328 MHz, 41, 5625 MiB
