index, timestamp, power.draw [W], utilization.gpu [%], clocks.current.sm [MHz], temperature.gpu, memory.used [MiB]
1, 2018/08/08 17:30:16.818, 38.51 W, 48 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:30:17.822, 170.58 W, 0 %, 1328 MHz, 46, 9209 MiB
1, 2018/08/08 17:30:18.825, 38.72 W, 35 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:30:19.829, 75.60 W, 0 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:30:20.833, 38.97 W, 27 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:30:21.836, 38.26 W, 34 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:30:22.840, 38.26 W, 32 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:30:23.844, 38.26 W, 0 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:30:24.847, 164.14 W, 0 %, 1328 MHz, 46, 9209 MiB
1, 2018/08/08 17:30:25.854, 38.26 W, 22 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:30:26.857, 38.51 W, 40 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:30:27.861, 162.79 W, 0 %, 1328 MHz, 46, 9209 MiB
1, 2018/08/08 17:30:28.865, 38.48 W, 62 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:30:29.868, 38.26 W, 52 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:30:30.872, 38.26 W, 0 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:30:31.875, 38.51 W, 57 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:30:32.879, 38.51 W, 62 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:30:33.883, 109.18 W, 20 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:30:34.889, 39.45 W, 9 %, 1328 MHz, 46, 9209 MiB
1, 2018/08/08 17:30:35.893, 171.79 W, 0 %, 1328 MHz, 46, 9209 MiB
1, 2018/08/08 17:30:36.897, 161.50 W, 0 %, 1328 MHz, 46, 9209 MiB
1, 2018/08/08 17:30:37.900, 38.24 W, 63 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:30:38.904, 38.97 W, 25 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:30:39.908, 144.75 W, 26 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:30:40.912, 38.48 W, 63 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:30:41.915, 47.49 W, 0 %, 1328 MHz, 46, 9209 MiB
1, 2018/08/08 17:30:42.919, 147.16 W, 38 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:30:43.925, 38.48 W, 56 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:30:44.929, 156.42 W, 38 %, 1328 MHz, 46, 9209 MiB
1, 2018/08/08 17:30:45.933, 38.50 W, 12 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:30:46.936, 38.26 W, 0 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:30:47.940, 38.50 W, 11 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:30:48.943, 38.51 W, 0 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:30:49.947, 44.32 W, 0 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:30:50.950, 155.06 W, 26 %, 1328 MHz, 46, 9209 MiB
1, 2018/08/08 17:30:51.954, 38.48 W, 5 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:30:52.961, 78.52 W, 62 %, 1328 MHz, 46, 9209 MiB
