index, timestamp, power.draw [W], utilization.gpu [%], clocks.current.sm [MHz], temperature.gpu, memory.used [MiB]
0, 2018/08/07 17:11:07.541, 60.05 W, 36 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:11:08.545, 137.51 W, 0 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:11:09.549, 37.75 W, 0 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:11:10.552, 37.50 W, 0 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:11:11.556, 145.95 W, 0 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:11:12.560, 37.50 W, 25 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:11:13.563, 39.21 W, 39 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:11:14.570, 119.52 W, 0 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:11:15.574, 63.96 W, 25 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:11:16.577, 37.99 W, 43 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:11:17.581, 135.79 W, 0 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:11:18.588, 37.75 W, 42 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:11:19.592, 44.30 W, 31 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:11:20.596, 37.26 W, 0 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:11:21.599, 37.75 W, 43 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:11:22.603, 76.24 W, 5 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:11:23.607, 37.50 W, 6 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:11:24.611, 37.99 W, 42 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:11:25.614, 148.26 W, 0 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:11:26.618, 37.75 W, 43 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:11:27.624, 158.61 W, 0 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:11:28.628, 37.75 W, 14 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:11:29.631, 37.75 W, 43 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:11:30.635, 71.67 W, 0 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:11:31.639, 37.75 W, 24 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:11:32.643, 37.75 W, 44 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:11:33.646, 47.21 W, 15 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:11:34.650, 37.75 W, 4 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:11:35.654, 37.99 W, 39 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:11:36.660, 37.75 W, 42 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:11:37.664, 38.23 W, 34 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:11:38.668, 130.54 W, 0 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:11:39.671, 42.37 W, 15 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:11:40.675, 37.75 W, 36 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:11:41.679, 37.75 W, 0 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:11:42.683, 37.75 W, 0 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:11:43.686, 37.75 W, 4 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:11:44.690, 128.23 W, 0 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:11:45.697, 37.75 W, 42 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:11:46.700, 37.75 W, 42 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:11:47.704, 42.37 W, 6 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:11:48.707, 65.88 W, 0 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:11:49.711, 37.50 W, 0 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:11:50.715, 37.50 W, 0 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:11:51.719, 41.40 W, 7 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:11:52.723, 37.75 W, 0 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:11:53.727, 37.75 W, 1 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:11:54.733, 37.75 W, 29 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:11:55.737, 37.75 W, 0 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:11:56.741, 73.79 W, 0 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:11:57.744, 37.75 W, 0 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:11:58.751, 37.75 W, 42 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:11:59.755, 37.75 W, 42 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:00.759, 37.75 W, 37 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:01.762, 37.75 W, 43 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:02.769, 37.75 W, 40 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:03.773, 41.40 W, 0 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:04.777, 37.99 W, 31 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:05.780, 37.75 W, 42 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:06.784, 37.75 W, 41 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:07.787, 37.75 W, 0 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:08.791, 37.75 W, 38 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:09.795, 37.75 W, 42 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:10.798, 120.12 W, 0 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:12:11.805, 37.75 W, 0 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:12.809, 37.75 W, 38 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:13.812, 37.99 W, 30 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:14.816, 45.76 W, 0 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:15.820, 151.71 W, 0 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:16.824, 37.99 W, 39 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:17.828, 38.72 W, 0 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:18.832, 37.99 W, 17 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:19.835, 37.75 W, 43 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:20.841, 37.99 W, 9 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:21.845, 144.87 W, 18 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:22.849, 38.01 W, 42 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:23.852, 37.99 W, 42 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:24.859, 104.21 W, 4 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:25.863, 39.94 W, 43 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:26.867, 37.75 W, 12 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:27.871, 38.01 W, 8 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:12:28.877, 91.96 W, 39 %, 1328 MHz, 44, 5625 MiB
